country_iso3,sector,value_added_share,employment_share,confidence,presence_status,evidence_source,note,year_used
LVA,agriculture,0.032662,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,tourism,0.016894,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
LVA,government,0.122652,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
MEX,automotive,0.029787,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,electronics,0.012495,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,aerospace,0.002259,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,shipping,0.056256,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
MEX,consumer_goods,0.293502,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,banking,0.029725,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,insurance,0.002398,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,capital_markets,0.002797,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,oil,0.078829,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
MEX,utilities,0.020394,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,aviation,0.002128,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,ports,0.005593,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,telecommunications,0.023475,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,agriculture,0.032994,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,tourism,0.022412,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MEX,government,0.086972,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
MLT,automotive,0.004093,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,electronics,0.006190,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,aerospace,0.002561,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,shipping,0.021870,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
MLT,consumer_goods,0.190229,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,banking,0.047504,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,insurance,0.010023,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,capital_markets,0.009614,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,oil,0.001075,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
MLT,utilities,0.014583,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,aviation,0.005130,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,ports,0.032411,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,telecommunications,0.089996,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,agriculture,0.014050,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,tourism,0.051744,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
MLT,government,0.121883,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
NLD,automotive,0.003171,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,electronics,0.009714,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,aerospace,0.002799,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,shipping,0.024639,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
NLD,consumer_goods,0.238034,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,banking,0.058315,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,insurance,0.013291,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,capital_markets,0.006654,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,oil,0.030101,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
NLD,utilities,0.017836,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,aviation,0.004111,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,ports,0.016976,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,telecommunications,0.051083,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,agriculture,0.018341,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,tourism,0.017591,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NLD,government,0.126618,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
NOR,automotive,0.000941,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,electronics,0.006910,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,aerospace,0.007920,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,shipping,0.038805,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
NOR,consumer_goods,0.130618,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,banking,0.039242,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,insurance,0.009302,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,capital_markets,0.002775,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,oil,0.224999,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
NOR,utilities,0.026334,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,aviation,0.002640,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,ports,0.009851,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,telecommunications,0.041681,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,agriculture,0.016757,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,tourism,0.013003,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
NOR,government,0.108729,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
POL,automotive,0.015789,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,electronics,0.013090,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,aerospace,0.004303,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,shipping,0.035327,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
POL,consumer_goods,0.342473,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,banking,0.032225,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,insurance,0.004753,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,capital_markets,0.004424,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,oil,0.028572,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
POL,utilities,0.044460,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,aviation,0.000660,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,ports,0.019101,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,telecommunications,0.042440,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,agriculture,0.030069,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,tourism,0.012716,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
POL,government,0.105515,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
PRT,automotive,0.007825,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,electronics,0.006650,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,aerospace,0.000895,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,shipping,0.019929,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
PRT,consumer_goods,0.263768,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,banking,0.035202,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,insurance,0.012076,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,capital_markets,0.005020,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,oil,0.005197,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
PRT,utilities,0.034085,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,aviation,0.006767,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,ports,0.018898,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,telecommunications,0.036798,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,agriculture,0.023258,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,tourism,0.050966,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
PRT,government,0.141284,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
ROU,automotive,0.016140,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,electronics,0.019231,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,aerospace,0.005661,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,shipping,0.055577,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
ROU,consumer_goods,0.247941,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,banking,0.027134,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,insurance,0.002979,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,capital_markets,0.008375,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,oil,0.027406,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
ROU,utilities,0.046749,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,aviation,0.001666,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,ports,0.012548,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,telecommunications,0.060761,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,agriculture,0.053318,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,tourism,0.017522,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
ROU,government,0.087167,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
RUS,automotive,0.008361,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,electronics,0.007836,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,aerospace,0.000000,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,shipping,0.044235,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
RUS,consumer_goods,0.291023,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,banking,0.047754,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,insurance,0.000000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,capital_markets,0.000000,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,oil,0.140412,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
RUS,utilities,0.026437,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,aviation,0.002698,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,ports,0.017993,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,telecommunications,0.018811,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,agriculture,0.031139,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,tourism,0.008866,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
RUS,government,0.095804,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SVK,automotive,0.038375,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,electronics,0.019866,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,aerospace,0.001579,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,shipping,0.035485,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
SVK,consumer_goods,0.284847,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,banking,0.030812,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,insurance,0.004385,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,capital_markets,0.006660,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,oil,0.007460,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,gas,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SVK,utilities,0.038746,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,aviation,0.000591,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,ports,0.027787,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,telecommunications,0.047946,,4,DATA_PRESENT,WIOD_2014,Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,agriculture,0.043982,,4,DATA_PRESENT,WIOD_2014,Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,tourism,0.015105,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVK,government,0.100016,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,semiconductors,,,,MISSING_WIOD_HAS_NO_SOURCE,WIOD_DOES_NOT_SEPARATE_THIS_SECTOR,C26 bundles semis; B+D35 bundles gas with oil/utilities,2014
SVN,automotive,0.018439,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,electronics,0.028894,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,aerospace,0.000698,,4,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,shipping,0.032841,,4,DATA_PRESENT,WIOD_2014,Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,energy,,,,MISSING_NO_DATA,WIOD_2014,Country in WIOD but no VA for this GEDS sector,2014
SVN,consumer_goods,0.301246,,4,DATA_PRESENT,WIOD_2014,Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,banking,0.026263,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
SVN,insurance,0.011442,,5,DATA_PRESENT,WIOD_2014,Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2014
