country_iso3,sector,gdp_share_oecd,trade_share_oecd,value_added_share_wiod,employment_share,confidence,presence_status,evidence_source,conflict_note,note,year_oecd,year_wiod
ROW,government,0.102256,0.015356,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=544,146 USD m",2022,
ROW,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
ROW,oil,0.148935,0.330480,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=983,220 USD m",2022,
ROW,ports,0.009628,0.011956,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=67,196 USD m",2022,
ROW,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
ROW,shipping,0.031680,0.042157,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=238,145 USD m",2022,
ROW,telecommunications,0.030312,0.026300,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=214,132 USD m",2022,
ROW,tourism,0.022733,0.023170,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=172,710 USD m",2022,
ROW,utilities,0.021979,0.012239,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=200,500 USD m",2022,
RUS,aerospace,0.006157,0.013266,0.000000,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0062 (2022) vs WIOD value_added_share=0.0000 (2014), relative diff=100.00%. Vintages differ.","CONFLICT: OECD gdp_share=0.0062 (2022) vs WIOD value_added_share=0.0000 (2014), relative diff=100.00%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=39,421 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,agriculture,0.041586,0.034447,0.031139,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=165,990 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,automotive,0.004085,0.017189,0.008361,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0041 (2022) vs WIOD value_added_share=0.0084 (2014), relative diff=51.14%. Vintages differ.","CONFLICT: OECD gdp_share=0.0041 (2022) vs WIOD value_added_share=0.0084 (2014), relative diff=51.14%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=54,741 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,aviation,0.002126,0.020790,0.002698,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=21,947 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,banking,0.049103,0.007514,0.047754,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=137,844 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,capital_markets,,,0.000000,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
RUS,consumer_goods,0.198688,0.270188,0.291023,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.1987 (2022) vs WIOD value_added_share=0.2910 (2014), relative diff=31.73%. Vintages differ.","CONFLICT: OECD gdp_share=0.1987 (2022) vs WIOD value_added_share=0.2910 (2014), relative diff=31.73%. Vintages differ. | OECD: Aggregated from 11 OECD ISIC sectors; gross_output=938,948 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,electronics,0.008714,0.021321,0.007836,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=51,342 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
RUS,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
RUS,government,0.118555,0.011147,0.095804,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=351,141 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,insurance,,,0.000000,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
RUS,oil,0.099400,0.290799,0.140412,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=356,636 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,ports,0.019211,0.024037,0.017993,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=95,575 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
RUS,shipping,0.042389,0.028271,0.044235,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=164,179 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,telecommunications,0.028127,0.024309,0.018811,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0281 (2022) vs WIOD value_added_share=0.0188 (2014), relative diff=33.12%. Vintages differ.","CONFLICT: OECD gdp_share=0.0281 (2022) vs WIOD value_added_share=0.0188 (2014), relative diff=33.12%. Vintages differ. | OECD: Aggregated from 3 OECD ISIC sectors; gross_output=112,081 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,tourism,0.007407,0.003573,0.008866,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=32,258 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
RUS,utilities,0.031866,0.010728,0.026437,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=210,492 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SAU,aerospace,0.000064,0.000245,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=254 USD m,2022,
SAU,agriculture,0.028022,0.006979,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=50,085 USD m",2022,
SAU,automotive,0.001014,0.000608,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=2,072 USD m",2022,
SAU,aviation,0.003616,0.009083,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=9,837 USD m",2022,
SAU,banking,0.036644,0.004260,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=44,160 USD m",2022,
SAU,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SAU,consumer_goods,0.160791,0.266632,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=418,621 USD m",2022,
SAU,electronics,0.003784,0.005116,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=9,938 USD m",2022,
SAU,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SAU,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SAU,government,0.196015,0.007263,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=229,644 USD m",2022,
SAU,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SAU,oil,0.313838,0.574434,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=458,698 USD m",2022,
SAU,ports,0.009078,0.009202,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=16,107 USD m",2022,
SAU,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SAU,shipping,0.011427,0.013816,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=22,296 USD m",2022,
SAU,telecommunications,0.031253,0.007623,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=61,468 USD m",2022,
SAU,tourism,0.018096,0.013115,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=40,588 USD m",2022,
SAU,utilities,0.012731,0.002478,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=31,252 USD m",2022,
SEN,aerospace,0.002648,0.001056,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=100 USD m,2022,
SEN,agriculture,0.169779,0.053013,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=5,544 USD m",2022,
SEN,automotive,0.000086,0.000222,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=4 USD m,2022,
SEN,aviation,0.002297,0.009096,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=199 USD m,2022,
SEN,banking,0.026193,0.019971,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1,223 USD m",2022,
SEN,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SEN,consumer_goods,0.276482,0.393261,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=13,796 USD m",2022,
SEN,electronics,0.001962,0.003426,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=99 USD m,2022,
SEN,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SEN,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SEN,government,0.115274,0.024132,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=3,831 USD m",2022,
SEN,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SEN,oil,0.006955,0.079155,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=794 USD m,2022,
SEN,ports,0.011777,0.023249,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=938 USD m,2022,
SEN,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SEN,shipping,0.018087,0.029912,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=892 USD m,2022,
SEN,telecommunications,0.031722,0.033927,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=1,648 USD m",2022,
SEN,tourism,0.009589,0.015808,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=783 USD m,2022,
SEN,utilities,0.023068,0.065255,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=1,880 USD m",2022,
SGP,aerospace,0.006469,0.007413,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=7,870 USD m",2022,
SGP,agriculture,0.000131,0.000110,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=159 USD m,2022,
SGP,automotive,0.000664,0.001254,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=1,064 USD m",2022,
SGP,aviation,0.003348,0.009705,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=10,522 USD m",2022,
SGP,banking,0.119264,0.075734,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=104,740 USD m",2022,
SGP,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SGP,consumer_goods,0.288854,0.259103,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=310,468 USD m",2022,
SGP,electronics,0.104288,0.159227,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=136,084 USD m",2022,
SGP,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SGP,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SGP,government,0.044940,0.011236,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=42,723 USD m",2022,
SGP,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SGP,oil,0.006917,0.033312,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=31,211 USD m",2022,
SGP,ports,0.018141,0.027328,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=32,599 USD m",2022,
SGP,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
SGP,shipping,0.089923,0.184437,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=151,772 USD m",2022,
SGP,telecommunications,0.051350,0.136211,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=116,001 USD m",2022,
SGP,tourism,0.011884,0.007473,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=13,176 USD m",2022,
SGP,utilities,0.014662,0.003580,,,4,DATA_PRESENT,OECD_ICIO_2022,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=15,210 USD m",2022,
STP,aerospace,0.000003,0.000001,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=0 USD m,2022,
STP,agriculture,0.130569,0.093977,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=94 USD m,2022,
STP,automotive,0.000031,0.000087,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=0 USD m,2022,
STP,aviation,0.008142,0.042254,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=17 USD m,2022,
STP,banking,0.094094,0.185133,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=185 USD m,2022,
STP,capital_markets,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
STP,consumer_goods,0.199307,0.138007,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 11 OECD ISIC sectors; gross_output=145 USD m,2022,
STP,electronics,0.000047,0.001285,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=1 USD m,2022,
STP,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
STP,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
STP,government,0.137636,0.026208,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=92 USD m,2022,
STP,insurance,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
STP,oil,0.001647,0.003037,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=2 USD m,2022,
STP,ports,0.042915,0.049603,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=42 USD m,2022,
STP,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp,2022,
STP,shipping,0.063058,0.089508,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=65 USD m,2022,
STP,telecommunications,0.044924,0.077289,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 3 OECD ISIC sectors; gross_output=38 USD m,2022,
STP,tourism,0.108025,0.135551,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=79 USD m,2022,
STP,utilities,0.023624,0.034009,,,4,DATA_PRESENT,OECD_ICIO_2022,,OECD: Aggregated from 2 OECD ISIC sectors; gross_output=47 USD m,2022,
SVK,aerospace,0.001645,0.003094,0.001579,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,OECD: Aggregated from 1 OECD ISIC sectors; gross_output=750 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
SVK,agriculture,0.021247,0.018579,0.043982,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0212 (2022) vs WIOD value_added_share=0.0440 (2014), relative diff=51.69%. Vintages differ.","CONFLICT: OECD gdp_share=0.0212 (2022) vs WIOD value_added_share=0.0440 (2014), relative diff=51.69%. Vintages differ. | OECD: Aggregated from 3 OECD ISIC sectors; gross_output=5,667 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,automotive,0.035803,0.344244,0.038375,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=35,797 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,aviation,0.000350,0.001057,0.000591,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0003 (2022) vs WIOD value_added_share=0.0006 (2014), relative diff=40.78%. Vintages differ.","CONFLICT: OECD gdp_share=0.0003 (2022) vs WIOD value_added_share=0.0006 (2014), relative diff=40.78%. Vintages differ. | OECD: Aggregated from 1 OECD ISIC sectors; gross_output=253 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,banking,0.026818,0.006107,0.030812,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=5,728 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,capital_markets,,,0.006660,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
SVK,consumer_goods,0.210202,0.255004,0.284847,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 11 OECD ISIC sectors; gross_output=59,706 USD m | WIOD: Aggregated from 17 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,electronics,0.014851,0.067215,0.019866,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=9,799 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,energy,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Country in WIOD but no VA for this GEDS sector,2022,2014
SVK,gas,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
SVK,government,0.115911,0.006550,0.100016,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=17,172 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,insurance,,,0.004385,,4,DATA_PRESENT,WIOD_2014,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo,2022,2014
SVK,oil,0.012386,0.030398,0.007460,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0124 (2022) vs WIOD value_added_share=0.0075 (2014), relative diff=39.77%. Vintages differ.","CONFLICT: OECD gdp_share=0.0124 (2022) vs WIOD value_added_share=0.0075 (2014), relative diff=39.77%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=6,141 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,ports,0.024906,0.012010,0.027787,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=6,818 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,semiconductors,,,,,,MISSING_NO_SOURCE_ANY,NONE,,OECD: OECD ICIO has no clean line item for this sector. See OECD_ICIO_SCHEMA_AUDIT.md for the bundling exp | WIOD: C26 bundles semis; B+D35 bundles gas with oil/utilities,2022,2014
SVK,shipping,0.037722,0.029040,0.035485,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 2 OECD ISIC sectors; gross_output=8,979 USD m | WIOD: Aggregated from 2 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,telecommunications,0.051703,0.023175,0.047946,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 3 OECD ISIC sectors; gross_output=10,209 USD m | WIOD: Aggregated from 5 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,tourism,0.018139,0.005418,0.015105,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,,"OECD: Aggregated from 1 OECD ISIC sectors; gross_output=3,277 USD m | WIOD: Aggregated from 1 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
SVK,utilities,0.015584,0.037843,0.038746,,5,DATA_PRESENT,OECD_ICIO_2022+WIOD_2014,"CONFLICT: OECD gdp_share=0.0156 (2022) vs WIOD value_added_share=0.0387 (2014), relative diff=59.78%. Vintages differ.","CONFLICT: OECD gdp_share=0.0156 (2022) vs WIOD value_added_share=0.0387 (2014), relative diff=59.78%. Vintages differ. | OECD: Aggregated from 2 OECD ISIC sectors; gross_output=22,556 USD m | WIOD: Aggregated from 3 NACE Rev.2 codes; employment_share NULL — SEA files not in repo",2022,2014
